dataId,data,time,src
4,"[0.004991149142420701, 0.006156260199001622, 0.00644766857266596, 0.008741454673361694, 0.0070091466641282706, 0.004990030844833582, 0.005803199485519372, 0.004832432040779763, 0.007314341337478237, 0.005264894775069575, 0.00915003378263228, 0.004716546266190369, 0.007363684899603315, 0.0040592026168293615, 0.007008223692622883, 0.008636686004731595, 0.00814466391922409, 0.009923541849395555, 0.009863776543033588, 0.005156667727218563, 0.006867411039349077, 0.0038586402271404106, 0.004191435489404014, 0.008062848282790516, 0.007975711544595275, 0.005862239280167484, 0.00828012110665895, 0.003978388856995723, 0.00845044427689848, 0.006076293027794262, 0.006107226392072113, 0.008034926672989615, 0.005030389658558798, 0.0053108863255667115, 0.007168608830799645, 0.007438061044686384, 0.008880327320154157, 0.00645963128121456, 0.00603898594479567, 0.0076922187466619465, 0.004926520455992857, 0.0035827560881442635, 0.006185905173578929, 0.006234148604163293, 0.006189468074643811, 0.0063918808548535854, 0.0067658051277113464, 0.005321567905329455, 0.003954935990367573, 0.007993794095162977]",1,4
129,[0.0036],1,2
6,[0.004115120412975414],1,2
6,[0.003949651397058016],2,2
5,"[0.013274630469817118, 0.012247284296351323, 0.01601342523895865, 0.011943235585467225, 0.01161390481962514, 0.015982159481728833, 0.014271978873608048, 0.01439580326067215, 0.01155085885336131, 0.016177523693337022, 0.012336728454129513, 0.018233781761422877, 0.014571264207492796, 0.014310795990436805, 0.014013542084572277, 0.015938291624340677, 0.01585360459059429, 0.015978765075730622, 0.017047101401015962, 0.01229127250265154, 0.01439627080076778, 0.016005311598684666, 0.014784970012712267, 0.014885112003217557, 0.019387743555496457, 0.01172936193633329, 0.014122292667032995, 0.017912456338038465, 0.012821770641171711, 0.016080984527269908, 0.014426373664150265, 0.013536816111616244, 0.01771570398134239, 0.01268860535309425, 0.011803524251330678, 0.017531510170501356, 0.013998003145662208, 0.017753435545202815, 0.01937634828224253, 0.015948612105654937, 0.014344652085415945, 0.011287184734228179, 0.016726611103889857, 0.01407999926822542, 0.017000746375419006, 0.012555960433791789, 0.018520113982026534, 0.015517732180746445, 0.015459905425019743, 0.01661430747861426]",2,4
4,"[0.013274630469817118, 0.012247284296351323, 0.01601342523895865, 0.011943235585467225, 0.01161390481962514, 0.015982159481728833, 0.014271978873608048, 0.01439580326067215, 0.01155085885336131, 0.016177523693337022, 0.012336728454129513, 0.018233781761422877, 0.014571264207492796, 0.014310795990436805, 0.014013542084572277, 0.015938291624340677, 0.01585360459059429, 0.015978765075730622, 0.017047101401015962, 0.01229127250265154, 0.01439627080076778, 0.016005311598684666, 0.014784970012712267, 0.014885112003217557, 0.019387743555496457, 0.01172936193633329, 0.014122292667032995, 0.017912456338038465, 0.012821770641171711, 0.016080984527269908, 0.014426373664150265, 0.013536816111616244, 0.01771570398134239, 0.01268860535309425, 0.011803524251330678, 0.017531510170501356, 0.013998003145662208, 0.017753435545202815, 0.01937634828224253, 0.015948612105654937, 0.014344652085415945, 0.011287184734228179, 0.016726611103889857, 0.01407999926822542, 0.017000746375419006, 0.012555960433791789, 0.018520113982026534, 0.015517732180746445, 0.015459905425019743, 0.01661430747861426]",2,4
3,"[0.974902407296947, 0.014494525432110807, 0.005474501176927596, 0.012251664630745665]",2,3
128,[120.00001538664367],2,3
7,[0.0],2,3
129,[0.0036],2,2
3,"[0.9758104300458753, 0.01996328889580653, 0.005982086114696217, 0.007602091115503465]",3,3
128,[120.00004996359512],3,3
7,[0.0],3,3
4,"[0.03757235389723545, 0.0391414244267199, 0.03570617653461142, 0.03913014121323194, 0.03869341624468124, 0.035504653633670634, 0.04219125814250806, 0.039583873029467635, 0.03773195034691224, 0.04381415378289464, 0.03847900123323902, 0.03923158608525285, 0.04061940664967441, 0.04143327985638914, 0.0426045630520087, 0.045773698982237404, 0.038374660336060525, 0.04204131236914768, 0.038649527552792357, 0.03856901485163035, 0.04010299543832292, 0.03980279653300675, 0.03657111443983847, 0.03658958873101653, 0.03940010536880281, 0.03609659110598255, 0.03934631635498228, 0.04293544941331508, 0.03867527968291831, 0.036863652431719615, 0.03583631934994942, 0.039648490186417744, 0.03687232075529879, 0.04117323922733851, 0.040259110014290646, 0.04165153877033559, 0.03747038876520674, 0.04048103842421038, 0.038108765921501274, 0.03709521679627576, 0.03637143219305565, 0.034873421970729124, 0.041689549457035985, 0.04055594246952438, 0.03369006484409908, 0.03371415224133793, 0.03797659163339734, 0.04120212886521636, 0.03738710604203244, 0.040248003531822285]",3,4
129,[0.0036],3,2
6,[0.0040621374893841326],3,2
5,"[0.03757235389723545, 0.0391414244267199, 0.03570617653461142, 0.03913014121323194, 0.03869341624468124, 0.035504653633670634, 0.04219125814250806, 0.039583873029467635, 0.03773195034691224, 0.04381415378289464, 0.03847900123323902, 0.03923158608525285, 0.04061940664967441, 0.04143327985638914, 0.0426045630520087, 0.045773698982237404, 0.038374660336060525, 0.04204131236914768, 0.038649527552792357, 0.03856901485163035, 0.04010299543832292, 0.03980279653300675, 0.03657111443983847, 0.03658958873101653, 0.03940010536880281, 0.03609659110598255, 0.03934631635498228, 0.04293544941331508, 0.03867527968291831, 0.036863652431719615, 0.03583631934994942, 0.039648490186417744, 0.03687232075529879, 0.04117323922733851, 0.040259110014290646, 0.04165153877033559, 0.03747038876520674, 0.04048103842421038, 0.038108765921501274, 0.03709521679627576, 0.03637143219305565, 0.034873421970729124, 0.041689549457035985, 0.04055594246952438, 0.03369006484409908, 0.03371415224133793, 0.03797659163339734, 0.04120212886521636, 0.03738710604203244, 0.040248003531822285]",3,4
129,[0.0036],4,2
6,[0.004510647826994856],4,2
5,"[0.07303527085373498, 0.07528644939811793, 0.07379578297467376, 0.07322602196444829, 0.07528987950948939, 0.07467762441712301, 0.07162710302572638, 0.07427938528892478, 0.07388792576357385, 0.07404920820043547, 0.0771414686830699, 0.077097059711828, 0.07370014628889691, 0.07699511351552955, 0.07280570182557028, 0.07290871502017493, 0.0733575615415917, 0.07242182877855088, 0.07337694286721107, 0.07654628643201228, 0.07743406956926462, 0.07241770755022149, 0.073332718672742, 0.07597879967811431, 0.076817732136293, 0.06863159231726308, 0.07121234063981405, 0.07542123732087619, 0.07220294574597266, 0.07322036297825245, 0.07523375136295969, 0.07220713673622027, 0.07159605767694868, 0.07304879176164086, 0.0704425498934082, 0.07477376395312656, 0.07176785010916274, 0.07282978716079562, 0.07485437108033553, 0.0803900448171412, 0.07674726649014718, 0.07507896276477095, 0.07387375909962902, 0.07493791265562938, 0.07604070076483324, 0.07458952424719968, 0.0758968030231565, 0.07684330027877634, 0.0739808760150546, 0.07147205440961382]",4,4
128,[120.00007854950167],4,3
4,"[0.07303527085373498, 0.07528644939811793, 0.07379578297467376, 0.07322602196444829, 0.07528987950948939, 0.07467762441712301, 0.07162710302572638, 0.07427938528892478, 0.07388792576357385, 0.07404920820043547, 0.0771414686830699, 0.077097059711828, 0.07370014628889691, 0.07699511351552955, 0.07280570182557028, 0.07290871502017493, 0.0733575615415917, 0.07242182877855088, 0.07337694286721107, 0.07654628643201228, 0.07743406956926462, 0.07241770755022149, 0.073332718672742, 0.07597879967811431, 0.076817732136293, 0.06863159231726308, 0.07121234063981405, 0.07542123732087619, 0.07220294574597266, 0.07322036297825245, 0.07523375136295969, 0.07220713673622027, 0.07159605767694868, 0.07304879176164086, 0.0704425498934082, 0.07477376395312656, 0.07176785010916274, 0.07282978716079562, 0.07485437108033553, 0.0803900448171412, 0.07674726649014718, 0.07507896276477095, 0.07387375909962902, 0.07493791265562938, 0.07604070076483324, 0.07458952424719968, 0.0758968030231565, 0.07684330027877634, 0.0739808760150546, 0.07147205440961382]",4,4
7,[0.0],4,3
3,"[0.9728943187826568, 0.025771986181150647, 0.004849825472575228, 0.006952829158248274]",4,3
5,"[0.10252409429823123, 0.10225734766464516, 0.10218738275069753, 0.09857337409666674, 0.10653396703897182, 0.10095452809231639, 0.10279254702950336, 0.10235766661801085, 0.10298544088169255, 0.1029306409013532, 0.1020561744362087, 0.10022749091738685, 0.10394638483671083, 0.10305627314030169, 0.10339934795134006, 0.10276859607962038, 0.10493322664386939, 0.10171631353740461, 0.10376258739250492, 0.1013519718666764, 0.10179926873021085, 0.10294162954988961, 0.10233231368913245, 0.10225985427694731, 0.10000753467860812, 0.10506767158236356, 0.10138141255342081, 0.10470502571961586, 0.10305401756073257, 0.10400599677503441, 0.10377256761604275, 0.0993939806940983, 0.10644403249816375, 0.10335909931792592, 0.10274560909405736, 0.10256049381279102, 0.10162447515903528, 0.10796526639340215, 0.10700539060910794, 0.10638020146797, 0.10342082350201658, 0.10454009742622816, 0.1041264199062765, 0.10181402594201291, 0.10086800823615859, 0.10531909425094799, 0.10006953009118323, 0.10243277053781182, 0.1034004143785706, 0.09938273679463604]",5,4
4,"[0.10252409429823123, 0.10225734766464516, 0.10218738275069753, 0.09857337409666674, 0.10653396703897182, 0.10095452809231639, 0.10279254702950336, 0.10235766661801085, 0.10298544088169255, 0.1029306409013532, 0.1020561744362087, 0.10022749091738685, 0.10394638483671083, 0.10305627314030169, 0.10339934795134006, 0.10276859607962038, 0.10493322664386939, 0.10171631353740461, 0.10376258739250492, 0.1013519718666764, 0.10179926873021085, 0.10294162954988961, 0.10233231368913245, 0.10225985427694731, 0.10000753467860812, 0.10506767158236356, 0.10138141255342081, 0.10470502571961586, 0.10305401756073257, 0.10400599677503441, 0.10377256761604275, 0.0993939806940983, 0.10644403249816375, 0.10335909931792592, 0.10274560909405736, 0.10256049381279102, 0.10162447515903528, 0.10796526639340215, 0.10700539060910794, 0.10638020146797, 0.10342082350201658, 0.10454009742622816, 0.1041264199062765, 0.10181402594201291, 0.10086800823615859, 0.10531909425094799, 0.10006953009118323, 0.10243277053781182, 0.1034004143785706, 0.09938273679463604]",5,4
128,[120.00010114486265],5,3
6,[0.005099009654283409],5,2
3,"[0.9644813002418977, 0.03196930130240067, 0.004951826771620853, 0.007936958683830831]",5,3
7,[0.0],5,3
129,[0.0036],5,2
4,"[0.11746660498929044, 0.116817214752715, 0.11711819505949368, 0.11645115021347871, 0.11793716538244205, 0.12135550377674793, 0.11809574454168795, 0.11743388881528923, 0.11386254357165196, 0.11671628114055688, 0.1186359954124485, 0.11524653225476046, 0.11638013132178333, 0.11614818001120858, 0.11759597620905479, 0.1167419516300851, 0.1150633060892305, 0.12004069967160082, 0.11612823043027724, 0.11736440073628644, 0.11989127094967421, 0.11732987252493741, 0.12108584552454996, 0.1185922190690871, 0.11644885012831736, 0.12022771031526258, 0.11786513967599381, 0.11874531138545413, 0.11712888752465635, 0.12159616666394092, 0.11532928559972552, 0.11853799072394045, 0.11985029882536156, 0.11854733575473776, 0.11229419821463293, 0.1167477375271846, 0.118067469318936, 0.12126431896462649, 0.12087023017254449, 0.11676916505502108, 0.11987638858418612, 0.1167350269597922, 0.11810614841983433, 0.11890509583063678, 0.1159600960788935, 0.11725274334451213, 0.11375208247324345, 0.11551177079370113, 0.11749162127777979, 0.11617761606462752]",6,4
6,[0.005017308993847852],6,2
129,[0.0036],6,2
5,"[0.11746660498929044, 0.116817214752715, 0.11711819505949368, 0.11645115021347871, 0.11793716538244205, 0.12135550377674793, 0.11809574454168795, 0.11743388881528923, 0.11386254357165196, 0.11671628114055688, 0.1186359954124485, 0.11524653225476046, 0.11638013132178333, 0.11614818001120858, 0.11759597620905479, 0.1167419516300851, 0.1150633060892305, 0.12004069967160082, 0.11612823043027724, 0.11736440073628644, 0.11989127094967421, 0.11732987252493741, 0.12108584552454996, 0.1185922190690871, 0.11644885012831736, 0.12022771031526258, 0.11786513967599381, 0.11874531138545413, 0.11712888752465635, 0.12159616666394092, 0.11532928559972552, 0.11853799072394045, 0.11985029882536156, 0.11854733575473776, 0.11229419821463293, 0.1167477375271846, 0.118067469318936, 0.12126431896462649, 0.12087023017254449, 0.11676916505502108, 0.11987638858418612, 0.1167350269597922, 0.11810614841983433, 0.11890509583063678, 0.1159600960788935, 0.11725274334451213, 0.11375208247324345, 0.11551177079370113, 0.11749162127777979, 0.11617761606462752]",6,4
128,[120.00011775017748],6,3
7,[0.0],6,3
3,"[0.9576128422022755, 0.04210799531706732, 0.005160640799894454, 0.006732704082734824]",6,3
6,[0.005357100830314201],7,2
128,[120.00012836594556],7,3
4,"[0.11912499652650937, 0.12153178009030739, 0.11771999636217517, 0.1219027581268164, 0.11819175530976223, 0.11781224541669821, 0.12247048317807666, 0.1168351574375153, 0.11589014505167244, 0.12093587831105859, 0.12100447857129909, 0.1176026262635748, 0.11920741281145825, 0.11925328675815244, 0.12174089604652703, 0.11895504826107983, 0.1211969884829153, 0.11933150417589934, 0.12157448217344992, 0.11687563185672985, 0.1146255773062363, 0.11730933228738538, 0.11966417248274908, 0.11995246771349193, 0.11762069569938155, 0.11487344949538049, 0.11659088985485119, 0.12151266162992039, 0.11938947110827307, 0.12106945301253487, 0.11879345954460502, 0.12017157292606932, 0.12118850628324081, 0.11796838325075967, 0.11831541062334713, 0.12117495109140851, 0.11869527023583515, 0.12054142449141586, 0.11870208458730704, 0.12061616949611015, 0.11498662130733958, 0.11862857224967342, 0.11848474034218698, 0.11917419180349703, 0.11759735300125877, 0.12095801505115844, 0.11610729689931347, 0.11685892632880529, 0.12077602853317719, 0.11971359801724542]",7,4
7,[0.0],7,3
129,[0.0036],7,2
3,"[0.9488797208513522, 0.050578512985487115, 0.0038502669029627738, 0.005647166327568274]",7,3
5,"[0.11912499652650937, 0.12153178009030739, 0.11771999636217517, 0.1219027581268164, 0.11819175530976223, 0.11781224541669821, 0.12247048317807666, 0.1168351574375153, 0.11589014505167244, 0.12093587831105859, 0.12100447857129909, 0.1176026262635748, 0.11920741281145825, 0.11925328675815244, 0.12174089604652703, 0.11895504826107983, 0.1211969884829153, 0.11933150417589934, 0.12157448217344992, 0.11687563185672985, 0.1146255773062363, 0.11730933228738538, 0.11966417248274908, 0.11995246771349193, 0.11762069569938155, 0.11487344949538049, 0.11659088985485119, 0.12151266162992039, 0.11938947110827307, 0.12106945301253487, 0.11879345954460502, 0.12017157292606932, 0.12118850628324081, 0.11796838325075967, 0.11831541062334713, 0.12117495109140851, 0.11869527023583515, 0.12054142449141586, 0.11870208458730704, 0.12061616949611015, 0.11498662130733958, 0.11862857224967342, 0.11848474034218698, 0.11917419180349703, 0.11759735300125877, 0.12095801505115844, 0.11610729689931347, 0.11685892632880529, 0.12077602853317719, 0.11971359801724542]",7,4
7,[0.0],8,3
5,"[0.11790568843325247, 0.11479453401973368, 0.11653975888218109, 0.11404853363854524, 0.11279678521611655, 0.11391990731277848, 0.113914556482003, 0.11525425662347227, 0.11647626776759237, 0.11405555481603677, 0.11257091585667378, 0.11524714279655583, 0.11822687306769991, 0.11675372685313708, 0.11260403873654448, 0.11472449024440026, 0.11712667853071743, 0.11709050882567125, 0.11570021765294224, 0.11295012232727877, 0.1156531822387939, 0.11288529804668167, 0.11015324494367432, 0.11300924744446916, 0.11699565941605211, 0.11098051704886296, 0.11083752489585462, 0.11386681413952456, 0.11530068729679624, 0.11570198197511566, 0.11202165618799696, 0.11180811425871705, 0.11443506909001501, 0.11148086269938905, 0.1114985278855688, 0.11764466917880377, 0.1150390769749836, 0.11221760770600872, 0.10909252579605243, 0.11409416459747972, 0.11531313761992187, 0.11344831785692708, 0.11156378189247075, 0.11191723567288721, 0.11469808092710095, 0.11443032577837574, 0.10917264569524121, 0.11467634689516272, 0.11271839231379921, 0.11082582869611038]",8,4
129,[0.0036],8,2
3,"[0.9427888229839566, 0.057866931018602207, 0.004284801658870621, 0.006571488935957517]",8,3
128,[120.00013299266637],8,3
4,"[0.11790568843325247, 0.11479453401973368, 0.11653975888218109, 0.11404853363854524, 0.11279678521611655, 0.11391990731277848, 0.113914556482003, 0.11525425662347227, 0.11647626776759237, 0.11405555481603677, 0.11257091585667378, 0.11524714279655583, 0.11822687306769991, 0.11675372685313708, 0.11260403873654448, 0.11472449024440026, 0.11712667853071743, 0.11709050882567125, 0.11570021765294224, 0.11295012232727877, 0.1156531822387939, 0.11288529804668167, 0.11015324494367432, 0.11300924744446916, 0.11699565941605211, 0.11098051704886296, 0.11083752489585462, 0.11386681413952456, 0.11530068729679624, 0.11570198197511566, 0.11202165618799696, 0.11180811425871705, 0.11443506909001501, 0.11148086269938905, 0.1114985278855688, 0.11764466917880377, 0.1150390769749836, 0.11221760770600872, 0.10909252579605243, 0.11409416459747972, 0.11531313761992187, 0.11344831785692708, 0.11156378189247075, 0.11191723567288721, 0.11469808092710095, 0.11443032577837574, 0.10917264569524121, 0.11467634689516272, 0.11271839231379921, 0.11082582869611038]",8,4
6,[0.004472506428922957],8,2
4,"[0.10475126956352555, 0.10662870612068738, 0.1069545555321158, 0.10989511388300276, 0.11250252014035307, 0.11324818415523245, 0.11072145463040003, 0.11119664442191787, 0.10688529093508539, 0.10819335406235259, 0.1096445250478895, 0.11267281585165236, 0.11151887769780647, 0.1089854536484379, 0.11212100887774827, 0.10913374894047913, 0.10651211447498143, 0.10543247573443706, 0.10633409516596194, 0.10894534596572873, 0.10596884759729246, 0.10822363813164314, 0.10950515332351969, 0.11118353530757664, 0.11009099455527353, 0.11158309233987791, 0.10672962817251903, 0.1091225019315136, 0.11306696320324175, 0.10808032452578231, 0.1090843403055754, 0.10954147954254813, 0.10756414287750121, 0.11076638648545706, 0.10708849331380167, 0.11172373149345771, 0.10851522829076568, 0.10730805688728687, 0.11030129641561935, 0.11271372470441879, 0.10539331771359624, 0.11023843023954394, 0.11293896759841476, 0.10672018099466637, 0.10663436735163075, 0.1115571400176639, 0.10798573911696752, 0.10424107221342391, 0.10969432444778461, 0.10646763618994305]",9,4
6,[0.0076754030458205825],9,2
5,"[0.10475126956352555, 0.10662870612068738, 0.1069545555321158, 0.10989511388300276, 0.11250252014035307, 0.11324818415523245, 0.11072145463040003, 0.11119664442191787, 0.10688529093508539, 0.10819335406235259, 0.1096445250478895, 0.11267281585165236, 0.11151887769780647, 0.1089854536484379, 0.11212100887774827, 0.10913374894047913, 0.10651211447498143, 0.10543247573443706, 0.10633409516596194, 0.10894534596572873, 0.10596884759729246, 0.10822363813164314, 0.10950515332351969, 0.11118353530757664, 0.11009099455527353, 0.11158309233987791, 0.10672962817251903, 0.1091225019315136, 0.11306696320324175, 0.10808032452578231, 0.1090843403055754, 0.10954147954254813, 0.10756414287750121, 0.11076638648545706, 0.10708849331380167, 0.11172373149345771, 0.10851522829076568, 0.10730805688728687, 0.11030129641561935, 0.11271372470441879, 0.10539331771359624, 0.11023843023954394, 0.11293896759841476, 0.10672018099466637, 0.10663436735163075, 0.1115571400176639, 0.10798573911696752, 0.10424107221342391, 0.10969432444778461, 0.10646763618994305]",9,4
3,"[0.933266363024005, 0.06804518028413646, 0.00345538073873355, 0.006732907332533693]",9,3
128,[120.00014905796648],9,3
7,[0.0],9,3
129,[0.0036],9,2
4,"[0.10464447565158119, 0.10317318988268419, 0.10379540241400853, 0.10683589721457819, 0.10433502387177632, 0.10646737471970147, 0.10343283967655291, 0.1005014924526909, 0.09858314273991682, 0.10418633446671716, 0.10605829404388273, 0.10332310102995423, 0.10523891706543598, 0.10288853504570097, 0.10432058576242978, 0.10612198258860603, 0.10476107990745182, 0.10505692026245182, 0.10691514560604792, 0.10140838090814613, 0.10695995183386624, 0.10593731801184852, 0.10680639502363629, 0.1024722200435609, 0.10490288268069023, 0.10186847055852884, 0.1039972458578732, 0.10628425692611572, 0.10416013370869269, 0.10351365061724042, 0.1020783841823774, 0.10502460874739188, 0.10629121237975428, 0.10505193271137997, 0.10404358467749422, 0.10603361917720608, 0.10808018082092269, 0.10595210304522056, 0.10713432676449978, 0.10447832368239879, 0.10564237295909801, 0.10334777738686589, 0.10656914308390457, 0.106852950756129, 0.10556988200006469, 0.10351056710785747, 0.10476314586534707, 0.1035978954759516, 0.10510442128530029, 0.10139663371402956]",10,4
5,"[0.10464447565158119, 0.10317318988268419, 0.10379540241400853, 0.10683589721457819, 0.10433502387177632, 0.10646737471970147, 0.10343283967655291, 0.1005014924526909, 0.09858314273991682, 0.10418633446671716, 0.10605829404388273, 0.10332310102995423, 0.10523891706543598, 0.10288853504570097, 0.10432058576242978, 0.10612198258860603, 0.10476107990745182, 0.10505692026245182, 0.10691514560604792, 0.10140838090814613, 0.10695995183386624, 0.10593731801184852, 0.10680639502363629, 0.1024722200435609, 0.10490288268069023, 0.10186847055852884, 0.1039972458578732, 0.10628425692611572, 0.10416013370869269, 0.10351365061724042, 0.1020783841823774, 0.10502460874739188, 0.10629121237975428, 0.10505193271137997, 0.10404358467749422, 0.10603361917720608, 0.10808018082092269, 0.10595210304522056, 0.10713432676449978, 0.10447832368239879, 0.10564237295909801, 0.10334777738686589, 0.10656914308390457, 0.106852950756129, 0.10556988200006469, 0.10351056710785747, 0.10476314586534707, 0.1035978954759516, 0.10510442128530029, 0.10139663371402956]",10,4
129,[0.0036],10,2
3,"[0.9295021113054801, 0.07266550664946701, 0.0034532032615103197, 0.005664175598670206]",10,3
128,[120.00019229268815],10,3
7,[0.0],10,3
6,[0.008699719939927296],10,2
3,"[0.9208465188809094, 0.07866637251061213, 0.00433286032908344, 0.005765457832041044]",11,3
128,[120.00023547746778],11,3
7,[0.0],11,3
4,"[0.10155081588387875, 0.10115613814913696, 0.10194499728251001, 0.09890662108534165, 0.10127000108355766, 0.10373094085056592, 0.09787609885019834, 0.1007217614487143, 0.10195778336304101, 0.10450984751115787, 0.10646720633067783, 0.1043471070972645, 0.09810011536723158, 0.10529720093251983, 0.10038435292674316, 0.09844842521859051, 0.09921808593981178, 0.10521704810911514, 0.10275635218163655, 0.09830689931842647, 0.10114310132405281, 0.1025153852607526, 0.10020241765904003, 0.09851878288576714, 0.10208697463895809, 0.1012407930948984, 0.09967738191139704, 0.1016035026303442, 0.09886436233167878, 0.1020068595465826, 0.1029350331909156, 0.10182378098307807, 0.103497256580303, 0.10079406886537104, 0.09932880106876266, 0.10130981299073519, 0.1016857014849734, 0.10061615989577394, 0.09927948832850877, 0.10136730116474163, 0.10251138167143806, 0.10430504924616814, 0.09881790644846966, 0.10138087446614202, 0.10183841921556244, 0.09857199643723283, 0.09934630110653586, 0.10366837452182642, 0.10167615179261932, 0.10064157252714391]",11,4
5,"[0.10155081588387875, 0.10115613814913696, 0.10194499728251001, 0.09890662108534165, 0.10127000108355766, 0.10373094085056592, 0.09787609885019834, 0.1007217614487143, 0.10195778336304101, 0.10450984751115787, 0.10646720633067783, 0.1043471070972645, 0.09810011536723158, 0.10529720093251983, 0.10038435292674316, 0.09844842521859051, 0.09921808593981178, 0.10521704810911514, 0.10275635218163655, 0.09830689931842647, 0.10114310132405281, 0.1025153852607526, 0.10020241765904003, 0.09851878288576714, 0.10208697463895809, 0.1012407930948984, 0.09967738191139704, 0.1016035026303442, 0.09886436233167878, 0.1020068595465826, 0.1029350331909156, 0.10182378098307807, 0.103497256580303, 0.10079406886537104, 0.09932880106876266, 0.10130981299073519, 0.1016857014849734, 0.10061615989577394, 0.09927948832850877, 0.10136730116474163, 0.10251138167143806, 0.10430504924616814, 0.09881790644846966, 0.10138087446614202, 0.10183841921556244, 0.09857199643723283, 0.09934630110653586, 0.10366837452182642, 0.10167615179261932, 0.10064157252714391]",11,4
6,[0.009184396627781399],11,2
129,[0.0036],11,2
5,"[0.09828472985689288, 0.09796442258052154, 0.10283373995199316, 0.09968328793847053, 0.10654468052631519, 0.09902899858101993, 0.09900450594783311, 0.09641996178736006, 0.09876837685456281, 0.09990859651799307, 0.10058173784332737, 0.10159991575074162, 0.09901476645044466, 0.10381104449222046, 0.10092664329270272, 0.09774183649744234, 0.09873587117463929, 0.09969619603315852, 0.10017082806279026, 0.10224078072436173, 0.10044204195795992, 0.09824576175817709, 0.1003876831828664, 0.10012548288642863, 0.09599484658008992, 0.09955893619180664, 0.09888195850091148, 0.097688977462877, 0.09992432217748569, 0.09731827529624797, 0.09991303664823292, 0.10105019769504761, 0.09699564627806984, 0.10012293373733325, 0.09541727576495034, 0.09885403929910894, 0.0975675899269413, 0.09979988028966272, 0.10036611245112645, 0.09813476608366323, 0.09829540412205003, 0.09955285810496052, 0.09834947285401335, 0.10024078506759039, 0.10174904548840764, 0.1018128538671944, 0.09955317746369058, 0.09987045770840833, 0.10213588681417185, 0.1013982770614847]",12,4
3,"[0.9177872735754912, 0.08253988378815541, 0.00418000661475329, 0.007176564822617414]",12,3
129,[0.0036],12,2
6,[0.013770160212707454],12,2
128,[120.00027861230541],12,3
7,[0.0],12,3
4,"[0.09828472985689288, 0.09796442258052154, 0.10283373995199316, 0.09968328793847053, 0.10654468052631519, 0.09902899858101993, 0.09900450594783311, 0.09641996178736006, 0.09876837685456281, 0.09990859651799307, 0.10058173784332737, 0.10159991575074162, 0.09901476645044466, 0.10381104449222046, 0.10092664329270272, 0.09774183649744234, 0.09873587117463929, 0.09969619603315852, 0.10017082806279026, 0.10224078072436173, 0.10044204195795992, 0.09824576175817709, 0.1003876831828664, 0.10012548288642863, 0.09599484658008992, 0.09955893619180664, 0.09888195850091148, 0.097688977462877, 0.09992432217748569, 0.09731827529624797, 0.09991303664823292, 0.10105019769504761, 0.09699564627806984, 0.10012293373733325, 0.09541727576495034, 0.09885403929910894, 0.0975675899269413, 0.09979988028966272, 0.10036611245112645, 0.09813476608366323, 0.09829540412205003, 0.09955285810496052, 0.09834947285401335, 0.10024078506759039, 0.10174904548840764, 0.1018128538671944, 0.09955317746369058, 0.09987045770840833, 0.10213588681417185, 0.1013982770614847]",12,4
3,"[0.9159351270405469, 0.08630175738851191, 0.00292568161236415, 0.005919524595219106]",13,3
128,[120.00032169720102],13,3
7,[0.0],13,3
6,[0.01353851689786517],13,2
129,[0.0036],13,2
5,"[0.10221141220034159, 0.09769979731128282, 0.1004584946782343, 0.09483163886601119, 0.09981813715385197, 0.09961294003177976, 0.10165582477992834, 0.09914526147335233, 0.09957072594684738, 0.10037445440390397, 0.09697589634136797, 0.10113431343204109, 0.09622770924710157, 0.09940491738564344, 0.09950447944866171, 0.1001440027809314, 0.09675414318727026, 0.09980972369244226, 0.10054368826818197, 0.10003111613480897, 0.10061962011793117, 0.09792235612628662, 0.09691499731607771, 0.09549935324227589, 0.10157953743291223, 0.09864525098321358, 0.09872185279281519, 0.1016544243537286, 0.09801759960305136, 0.09997463225021433, 0.10434499514161528, 0.09737824223068316, 0.09858985928091073, 0.09796213477661946, 0.09801689069753218, 0.10131201560755593, 0.0968334124172814, 0.10087546634314139, 0.10144964406167148, 0.09943218817743853, 0.10078890631706537, 0.10228434191465344, 0.10264059091247636, 0.09787076170243361, 0.09985085533241574, 0.10045728720802787, 0.09910551602376973, 0.09516377153601706, 0.10187015511411288, 0.09794103443993242]",13,4
4,"[0.10221141220034159, 0.09769979731128282, 0.1004584946782343, 0.09483163886601119, 0.09981813715385197, 0.09961294003177976, 0.10165582477992834, 0.09914526147335233, 0.09957072594684738, 0.10037445440390397, 0.09697589634136797, 0.10113431343204109, 0.09622770924710157, 0.09940491738564344, 0.09950447944866171, 0.1001440027809314, 0.09675414318727026, 0.09980972369244226, 0.10054368826818197, 0.10003111613480897, 0.10061962011793117, 0.09792235612628662, 0.09691499731607771, 0.09549935324227589, 0.10157953743291223, 0.09864525098321358, 0.09872185279281519, 0.1016544243537286, 0.09801759960305136, 0.09997463225021433, 0.10434499514161528, 0.09737824223068316, 0.09858985928091073, 0.09796213477661946, 0.09801689069753218, 0.10131201560755593, 0.0968334124172814, 0.10087546634314139, 0.10144964406167148, 0.09943218817743853, 0.10078890631706537, 0.10228434191465344, 0.10264059091247636, 0.09787076170243361, 0.09985085533241574, 0.10045728720802787, 0.09910551602376973, 0.09516377153601706, 0.10187015511411288, 0.09794103443993242]",13,4
128,[120.00036473215458],14,3
